[SUM], 148479, 6.0
[SUM], 148607, 7.0
[SUM], 148735, 5.0
[SUM], 148863, 3.0
[SUM], 148991, 11.0
[SUM], 149119, 4.0
[SUM], 149247, 4.0
[SUM], 149375, 11.0
[SUM], 149503, 4.0
[SUM], 149631, 1.0
[SUM], 149759, 1.0
[SUM], 149887, 4.0
[SUM], 150015, 1.0
[SUM], 150143, 3.0
[SUM], 150271, 1.0
[SUM], 150399, 2.0
[SUM], 150527, 1.0
[SUM], 150911, 2.0
[SUM], 151551, 1.0
[SUM], 152831, 1.0
[SUM], 153727, 2.0
[SUM], 155391, 2.0
[SUM], 156671, 1.0
[SUM], 157183, 1.0
[SUM], 157311, 1.0
[SUM], 157823, 1.0
[SUM], 157951, 2.0
[SUM], 158207, 1.0
[SUM], 158847, 1.0
[SUM], 159231, 1.0
[SUM], 159359, 1.0
[SUM], 159615, 1.0
[SUM], 159871, 1.0
[SUM], 159999, 1.0
[SUM], 160383, 1.0
[SUM], 160639, 3.0
[SUM], 160767, 2.0
[SUM], 160895, 2.0
[SUM], 161023, 1.0
[SUM], 161791, 1.0
[SUM], 161919, 2.0
[SUM], 162815, 1.0
[SUM], 163199, 1.0
[SUM], 163711, 2.0
[SUM], 164351, 1.0
[SUM], 164479, 1.0
[SUM], 164863, 1.0
[SUM], 164991, 1.0
[SUM], 165119, 1.0
[SUM], 166015, 2.0
[SUM], 166271, 1.0
[SUM], 166399, 1.0
[SUM], 166527, 1.0
[SUM], 166783, 1.0
[SUM], 167167, 1.0
[SUM], 167295, 1.0
[SUM], 167807, 1.0
[SUM], 168319, 1.0
[SUM], 168447, 1.0
[SUM], 168959, 1.0
[SUM], 169215, 2.0
[SUM], 169343, 2.0
[SUM], 169599, 1.0
[SUM], 169727, 1.0
[SUM], 169855, 1.0
[SUM], 170239, 1.0
[SUM], 170495, 1.0
[SUM], 170751, 1.0
[SUM], 171007, 1.0
[SUM], 172287, 1.0
[SUM], 173183, 1.0
[SUM], 173951, 1.0
[SUM], 174847, 1.0
[SUM], 175103, 1.0
[SUM], 175487, 1.0
[SUM], 175615, 1.0
[SUM], 176767, 1.0
[SUM], 177151, 1.0
[SUM], 177407, 1.0
[SUM], 178303, 1.0
[SUM], 178943, 1.0
[SUM], 179711, 1.0
[SUM], 181247, 2.0
[SUM], 181887, 1.0
[SUM], 182143, 5.0
[SUM], 182271, 3.0
[SUM], 182399, 3.0
[SUM], 182527, 4.0
[SUM], 182655, 1.0
[SUM], 182783, 2.0
[SUM], 182911, 4.0
[SUM], 183039, 1.0
[SUM], 183167, 3.0
[SUM], 183295, 2.0
[SUM], 183423, 1.0
[SUM], 183551, 5.0
[SUM], 183679, 7.0
[SUM], 183807, 2.0
[SUM], 183935, 8.0
[SUM], 184063, 5.0
[SUM], 184191, 6.0
[SUM], 184319, 7.0
[SUM], 184447, 9.0
[SUM], 184575, 12.0
[SUM], 184703, 7.0
[SUM], 184831, 9.0
[SUM], 184959, 8.0
[SUM], 185087, 13.0
[SUM], 185215, 11.0
[SUM], 185343, 10.0
[SUM], 185471, 5.0
[SUM], 185599, 6.0
[SUM], 185727, 5.0
[SUM], 185855, 4.0
[SUM], 185983, 5.0
[SUM], 186111, 11.0
[SUM], 186239, 10.0
[SUM], 186367, 8.0
[SUM], 186495, 8.0
[SUM], 186623, 5.0
[SUM], 186751, 4.0
[SUM], 186879, 1.0
[SUM], 187007, 3.0
[SUM], 187135, 3.0
[SUM], 187263, 1.0
[SUM], 187391, 2.0
[SUM], 187519, 2.0
[SUM], 187647, 3.0
[SUM], 188415, 1.0
[SUM], 188543, 1.0
[SUM], 189183, 1.0
[SUM], 189311, 1.0
[SUM], 192511, 1.0
[SUM], 199679, 2.0
[SUM], 199807, 1.0
[SUM], 200191, 1.0
[SUM], 206591, 1.0
[SUM], 207103, 1.0
[SUM], 210303, 1.0
[SUM], 670719, 1.0
