[SUM], 101823, 3.0
[SUM], 101887, 5.0
[SUM], 101951, 5.0
[SUM], 102015, 3.0
[SUM], 102079, 5.0
[SUM], 102207, 4.0
[SUM], 102271, 2.0
[SUM], 102335, 5.0
[SUM], 102463, 3.0
[SUM], 102527, 4.0
[SUM], 102591, 4.0
[SUM], 102655, 2.0
[SUM], 102719, 4.0
[SUM], 102783, 2.0
[SUM], 102847, 2.0
[SUM], 102911, 2.0
[SUM], 102975, 3.0
[SUM], 103039, 1.0
[SUM], 103103, 2.0
[SUM], 103167, 4.0
[SUM], 103231, 1.0
[SUM], 103295, 1.0
[SUM], 103359, 1.0
[SUM], 103423, 1.0
[SUM], 103487, 1.0
[SUM], 103551, 3.0
[SUM], 103615, 2.0
[SUM], 103679, 2.0
[SUM], 103743, 3.0
[SUM], 103807, 2.0
[SUM], 103871, 4.0
[SUM], 103935, 5.0
[SUM], 103999, 4.0
[SUM], 104063, 4.0
[SUM], 104127, 4.0
[SUM], 104191, 6.0
[SUM], 104255, 4.0
[SUM], 104319, 4.0
[SUM], 104383, 1.0
[SUM], 104447, 1.0
[SUM], 104511, 2.0
[SUM], 104575, 3.0
[SUM], 104639, 6.0
[SUM], 104703, 2.0
[SUM], 104767, 1.0
[SUM], 104831, 6.0
[SUM], 104895, 6.0
[SUM], 104959, 5.0
[SUM], 105023, 5.0
[SUM], 105087, 6.0
[SUM], 105151, 1.0
[SUM], 105279, 1.0
[SUM], 105343, 2.0
[SUM], 105407, 2.0
[SUM], 105471, 6.0
[SUM], 105535, 2.0
[SUM], 105599, 1.0
[SUM], 105663, 5.0
[SUM], 105727, 3.0
[SUM], 105855, 3.0
[SUM], 105919, 2.0
[SUM], 105983, 1.0
[SUM], 106047, 1.0
[SUM], 106111, 1.0
[SUM], 106175, 1.0
[SUM], 106367, 2.0
[SUM], 106431, 2.0
[SUM], 106495, 1.0
[SUM], 106559, 1.0
[SUM], 106623, 4.0
[SUM], 106687, 4.0
[SUM], 106751, 6.0
[SUM], 106815, 7.0
[SUM], 106879, 12.0
[SUM], 106943, 2.0
[SUM], 107007, 3.0
[SUM], 107071, 4.0
[SUM], 107135, 2.0
[SUM], 107199, 1.0
[SUM], 107263, 7.0
[SUM], 107327, 4.0
[SUM], 107455, 6.0
[SUM], 107519, 4.0
[SUM], 107583, 3.0
[SUM], 107647, 4.0
[SUM], 107711, 3.0
[SUM], 107839, 2.0
[SUM], 108031, 2.0
[SUM], 108095, 3.0
[SUM], 108159, 3.0
[SUM], 108223, 2.0
[SUM], 108287, 3.0
[SUM], 108351, 2.0
[SUM], 108415, 2.0
[SUM], 108479, 4.0
[SUM], 108543, 6.0
[SUM], 108607, 6.0
[SUM], 108671, 3.0
[SUM], 108735, 3.0
[SUM], 108863, 2.0
[SUM], 108927, 1.0
[SUM], 108991, 1.0
[SUM], 109055, 4.0
[SUM], 109119, 1.0
[SUM], 109247, 2.0
[SUM], 109311, 1.0
[SUM], 109375, 1.0
[SUM], 109567, 2.0
[SUM], 109631, 2.0
